venue_id,venue_name,year,num_papers,avg_citations
534,usenix security symposium,2005,19,210.8421052631579
535,developments in language theory,1995,28,10.571428571428571
536,|Journal of Automata, Languages and Combinatorics|,1970,3,20.0
537,Engineering Letters,2008,45,5.7555555555555555
538,international conference on software and data technologies,2007,104,8.346153846153847
539,security and privacy in communication networks,2012,15,23.2
540,Informatik - Forschung Und Entwicklung,1993,5,6.0
541,rules and rule markup languages for the semantic web,2002,14,26.5
542,Theoretical Computer Science,1977,12,17.083333333333332
543,international joint conference on artificial intelligence,1977,183,68.6120218579235
544,Order,1999,16,15.375
545,asian symposium on programming languages and systems,2001,24,7.5
546,trends in functional programming,2011,9,25.666666666666668
547,international conference on e-business and telecommunication networks,2004,80,6.75
548,european conference on technology enhanced learning,2013,65,20.338461538461537
549,Ars Combinatoria,1999,65,16.215384615384615
550,computational intelligence,2005,50,11.12
551,international conference on hybrid information technology,2012,139,8.741007194244604
552,Journal of Digital Information Management,2006,25,14.16
553,international conference on enterprise information systems,2004,289,9.719723183391004
554,european symposium on algorithms,2008,73,19.616438356164384
555,foundations of computer science,1988,14,5.571428571428571
556,european conference on artificial intelligence,1990,97,30.68041237113402
557,arXiv: Networking and Internet Architecture,2014,189,9.571428571428571
558,mathematics of language,2011,12,23.583333333333332
559,the european symposium on artificial neural networks,2002,65,20.23076923076923
560,Journal of Web Engineering,2007,11,19.0
561,international conference on wireless networks,2009,69,2.463768115942029
562,Future Generation Computer Systems,1988,82,34.426829268292686
563,|conference on privacy, security and trust|,2004,20,24.25
564,|international conference on informatics in control, automation and robotics|,2010,104,8.317307692307692
565,Ercim News,2008,84,12.535714285714286
566,national conference on artificial intelligence,2008,126,30.896825396825395
567,system analysis and modeling,2010,79,4.050632911392405
568,Information Research,2005,12,37.833333333333336
569,asian conference on computer vision,2012,238,30.252100840336134
570,international conference on smart homes and health telematics,2014,25,17.4
571,Synthese,1999,44,17.318181818181817
572,european conference on artificial intelligence,1998,98,21.571428571428573
573,international conference on neural information processing,1998,302,6.132450331125828
574,italian workshop on neural nets,2013,22,3.409090909090909
575,international conference on conceptual structures,2003,374,22.045454545454547
576,Applied Informatics,1994,38,3.236842105263158
577,adaptive agents and multi-agents systems,2010,66,30.196969696969695
578,personal satellite services,2012,15,20.2
579,kommunikation in verteilten systemen,2003,43,14.976744186046512
580,medical image computing and computer assisted intervention,2014,110,21.3
581,european conference on information systems,2004,105,14.39047619047619
582,Lecture Notes in Computer Science,2003,2020,36.137623762376236
583,working conference on virtual enterprises,2006,42,24.071428571428573
584,european conference on information systems,2012,180,10.944444444444445
585,biometrics and electronic signatures,2008,11,20.545454545454547
586,advances in databases and information systems,2008,32,19.0625
587,conferencia iberoamericana de software engineering,2006,28,4.5
588,international conference on information systems,2011,215,11.004651162790697
589,international conference on computer graphics theory and applications,2010,36,8.5
590,symposium on large spatial databases,2013,31,26.677419354838708
591,international conference on enterprise information systems,2002,103,9.155339805825243
592,applications of natural language to data bases,2012,40,25.625
593,european conference on information systems,2008,176,12.4375
594,industrial and engineering applications of artificial intelligence and expert systems,2007,103,19.75728155339806
595,german conference on bioinformatics,2006,10,19.8
596,vision modeling and visualization,2003,36,15.555555555555555
597,theorem proving in higher order logics,2003,18,48.0
598,grid economics and business models,2011,11,17.90909090909091
599,Electronic Notes in Theoretical Computer Science,2002,103,26.75728155339806
600,|automation, robotics and control systems|,1990,13,3.5384615384615383
601,adaptive agents and multi agents systems,2012,105,24.00952380952381
602,international conference on robotics and automation,2013,236,27.21186440677966
603,conference on scientific computing,2009,38,2.0789473684210527
604,international symposium on circuits and systems,1994,571,23.723292469352014
605,image and vision computing new zealand,1998,46,4.565217391304348
606,international conference on human-computer interaction,2003,170,30.870588235294118
607,Annales Des Télécommunications,2003,62,16.048387096774192
608,parallel problem solving from nature,1992,44,114.06818181818181
609,international conference on swarm intelligence,2014,105,15.076190476190476
610,international conference on computational linguistics,1992,38,35.10526315789474
611,german conference on bioinformatics,2004,18,17.5
612,the european symposium on artificial neural networks,2005,73,20.438356164383563
613,international conference on persuasive technology,2006,23,39.65217391304348
614,international conference on evaluation of novel approaches to software engineering,2012,10,10.7
